Time (s),q0,q1,q2,q3
4740.971,0.76530444567,0.0019234705885,-0.64366086457,-0.0024692341978
4741.0205,0.76461884278,-0.0030488528671,-0.64446979141,-0.0027235481883
4741.07,0.7641066702,-0.0061191659502,-0.64505650956,-0.002377358837
4741.1195,0.76272494126,-0.0093970283114,-0.64665195696,-0.0018990497657
4741.169,0.76152970983,-0.011614057807,-0.64802398309,-0.0015912407677
4741.2185,0.75964702385,-0.01314920296,-0.65020081374,-0.0015490074007
4741.268,0.75984117548,-0.015287972939,-0.64992717292,-0.0015283462513
4741.3175,0.75976295833,-0.016178376607,-0.64999731993,-0.0014111583186
4741.367,0.75951271749,-0.018627770037,-0.65022392485,-0.0015118535582
4741.4165,0.7575381211,-0.019948219972,-0.65248443184,-0.0014593846591
4741.466,0.7553500542,-0.021614682167,-0.65496387605,-0.001192561857
4741.5155,0.75303847059,-0.022421781398,-0.65759365138,-0.00095666079016
4741.5645,0.75147261886,-0.020458979225,-0.65944674358,-0.00057066269956
4741.614,0.75005399412,-0.019080005092,-0.661101295,-0.00019248191928
4741.6635,0.74934923362,-0.019085149946,-0.66189988592,-0.00015541043991
4741.713,0.74840153187,-0.016924362723,-0.66302991698,-0.00020547611837
4741.7625,0.7466078723,-0.016114773756,-0.66506907434,-0.0003541844565
4741.812,0.74469806294,-0.01742155711,-0.6671736979,-0.00073568544589
4741.8615,0.74261545727,-0.01758502298,-0.66948630379,-0.0010670675974
4741.911,0.74037129903,-0.018191676859,-0.67195106198,-0.0010829443123
4741.9605,0.7383992529,-0.021518545775,-0.67401963351,-0.001014468323
4742.01,0.73718877803,-0.024805787675,-0.67523076629,-0.0008892149424
4742.0595,0.73545685421,-0.027297854974,-0.67702119572,-0.00058588256367
4742.109,0.73308839014,-0.030598323746,-0.67944468788,-0.00026635873257
4742.1585,0.72999272486,-0.030967137165,-0.6827529991,0.000017092183861
4742.208,0.72685795223,-0.031312974949,-0.6860736218,0.00001843932942
4742.257,0.71492624042,0.12369550858,-0.67143119425,-0.15086432083
4742.3065,0.68031783966,0.24515578582,-0.63715341355,-0.26664921772
4742.356,0.63368160563,0.34388291024,-0.59291642577,-0.35866736509
4742.4055,0.57841100591,0.42762760024,-0.5431640829,-0.43306826576
4742.455,0.51678206017,0.49813668236,-0.4897280308,-0.49493696954
4742.5045,0.45227187497,0.55676207406,-0.43382560662,-0.54521691742
4742.554,0.38738081842,0.60612694904,-0.37756718362,-0.58308596709
4742.6035,0.32445559838,0.64480680256,-0.32294910975,-0.61209200662
4742.653,0.26516863872,0.67403687975,-0.27193154091,-0.63357171246
4742.7025,0.21028939053,0.69554767707,-0.22622863113,-0.64870055311
4742.752,0.16178101658,0.71077994126,-0.186160306,-0.65875877091
4742.8015,0.12150957989,0.72003990549,-0.15177143747,-0.66614066628
4742.851,0.089447073288,0.72398464488,-0.12287368018,-0.67286515274
4742.9005,0.063075649285,0.72490946653,-0.098880951135,-0.67878589062
4742.95,0.042492295036,0.72371749172,-0.078970511445,-0.68424487967
4742.999,0.026151926033,0.7213684905,-0.062862398668,-0.68919655869
4743.0485,0.012347629425,0.7182092171,-0.049703988178,-0.69393988938
4743.098,0.0015126403417,0.71487458966,-0.039102013277,-0.6981569061
4743.1475,0.17067390719,0.68376596811,-0.20536375258,-0.67908780536
4743.197,0.30241133514,0.62924016753,-0.33135378098,-0.63467225225
4743.2465,0.40485077948,0.56430296475,-0.42767972264,-0.57857416566
4743.296,0.48565547672,0.49555979967,-0.50133072278,-0.5169397927
4743.3455,0.54934292303,0.42570244703,-0.5579631398,-0.45351616744
4743.395,0.59795370306,0.35748911101,-0.60142388655,-0.3910782699
4743.4445,0.63476693993,0.29389303545,-0.63303078866,-0.33161700241
4743.494,0.66293669042,0.2378090736,-0.65388633603,-0.27639545685
4743.5435,0.68419399411,0.18965227376,-0.6665306164,-0.22726093127
4743.593,0.70081544999,0.14856684426,-0.67270900344,-0.18506267733
4743.6425,0.71419234579,0.11547774589,-0.67405114358,-0.14916178888
4743.6915,0.72516082281,0.088866732615,-0.67232346386,-0.11927130768
4743.741,0.73325090067,0.066833190074,-0.67000504561,-0.094708395741
4743.7905,0.74020188546,0.051632045705,-0.66625231755,-0.074452333598
4743.84,0.74657227692,0.040389352486,-0.6615137251,-0.058293456222
4743.8895,0.75161876424,0.031067041614,-0.65728244564,-0.045649302519
4743.939,0.75435233678,0.024131817819,-0.65506300977,-0.035533935722
4743.9885,0.75578007141,0.018994302514,-0.65397161754,-0.027510426847
4744.038,0.75734636452,0.016153045945,-0.65246673792,-0.021277198187
4744.0875,0.75939109837,0.01418729613,-0.65027270113,-0.016410195252
4744.137,0.761927761,0.011220598498,-0.64743797439,-0.012816181329
4744.1865,0.76459111111,0.009143840017,-0.64436939929,-0.0102420832
4744.236,0.76675174155,0.0064214055348,-0.64186042498,-0.0081072332038
4744.2855,0.76910614145,0.0068626904046,-0.63905401888,-0.0062135021213
4744.335,0.77088714008,0.0055637055051,-0.63692911035,-0.0048343388812
4744.3845,0.77334296953,0.005273444497,-0.63395584314,-0.0035820668935
4744.4335,0.77601554428,0.0053467388086,-0.63068535952,-0.0026953130921
4744.483,0.77824515471,0.0056232800671,-0.62793147188,-0.0022191240542
4744.5325,0.7799259284,0.0043687734254,-0.62585401639,-0.0017917028977
4744.582,0.78095967056,0.0015676579189,-0.62457826753,-0.0012341552767
4744.6315,0.78140989114,0.0012974516073,-0.62401634295,-0.00070878106176
4744.681,0.78196794638,0.00096862805778,-0.62331789048,0.00000077327297416
4744.7305,0.78291304037,0.0038719456042,-0.62211880076,0.00061400603582
4744.78,0.78371529785,0.0062862521942,-0.62108702567,0.0013120546777
4744.8295,0.78484267138,0.008352232059,-0.61963681191,0.0015629238074
4744.879,0.78602498637,0.012636782216,-0.61806359836,0.0015559318385
4744.9285,0.78731092965,0.016043440585,-0.61634487502,0.0017615613021
4744.978,0.78804687915,0.018212108822,-0.6153442333,0.0013819865075
4745.0275,0.79063317584,0.019378387669,-0.61198262135,0.00096463296088
4745.077,0.79252259543,0.019718633788,-0.60952324315,0.00072613903206
4745.126,0.79382759675,0.020594352396,-0.60779364139,0.00071328317224
4745.1755,0.79480381008,0.022479275932,-0.60644946298,0.00079654794476
4745.225,0.79530854678,0.024586300358,-0.60570547988,0.00083719557702
4745.2745,0.79609202551,0.023216888148,-0.60473003316,0.00022363151439
4745.324,0.79574878729,0.023516031412,-0.60517011127,-0.000014506863747
4745.3735,0.79451664304,0.023979870161,-0.60676869853,-0.00012744603739
4745.423,0.79381489857,0.021787951197,-0.60776867336,-0.00065701824057
4745.4725,0.7937484942,0.020030226844,-0.60791550095,-0.00092826226381
4745.522,0.79399490734,0.015884897709,-0.60771587926,-0.0010803835143
4745.5715,0.79514599939,0.011066941984,-0.60631616244,-0.0010361564322
4745.621,0.79561037192,0.010778054119,-0.60571268018,-0.00034453300995
4745.6705,0.79559631648,0.012324222556,-0.60570166608,0.00032627632823
4745.72,0.79556630599,0.013316686135,-0.60572005579,0.00036421943842
4745.7695,0.79558705487,0.016510382745,-0.60561396711,0.00060680870097
4745.819,0.79565465654,0.018077595288,-0.60548053401,0.00043704645196
4745.868,0.79511543066,0.0192173985,-0.6061535369,0.00018228801163
4745.9175,0.79425042483,0.020266170376,-0.60725217436,0.00058458267392
4745.967,0.7933756292,0.020518939039,-0.60838610366,0.00065803778732
4746.0165,0.79173810103,0.02158231845,-0.61047900171,0.00060940433478
4746.066,0.78976966147,0.022702709139,-0.61298247163,0.00097892073445
4746.1155,0.79001598252,0.024025118642,-0.61261450135,0.001006863247
4746.165,0.79021305489,0.025367605899,-0.61230653112,0.00072415640376
4746.2145,0.79151265351,0.028218144953,-0.61050061543,0.00067393700935
4746.264,0.79414629025,0.025241168692,-0.60720221255,0.00016172344389
4746.3135,0.79583126038,0.021164178054,-0.60514817174,-0.00061058670458
4746.363,0.79556245455,0.016923719215,-0.60563488648,-0.00059406009133
4746.4125,0.79384340987,0.01549890555,-0.60792465305,-0.00020186944166
4746.462,0.79487432825,0.017356232456,-0.60652579506,0.00015301314452
4746.5115,0.79548678286,0.016686317045,-0.6057411048,0.00024306604284
4746.5605,0.79499951216,0.016299551113,-0.60639104538,0.000019543653774
4746.61,0.79326952596,0.01606053098,-0.60865878647,0.000013556128467
4746.6595,0.79009632091,0.017720941115,-0.61272616041,0.00065136492631
4746.709,0.78827806656,0.018412315545,-0.61504331031,0.00063471429597
4746.7585,0.78592322438,0.019638800512,-0.61801210329,0.00020757334546
4746.808,0.78354822951,0.020009442923,-0.6210086476,0.00023201880711
4746.8575,0.78130073446,0.019867534435,-0.62383845019,0.00017739634099
4746.907,0.77975080196,0.020640068769,-0.62574966914,0.00016116998472
4746.9565,0.77869296882,0.022646920327,-0.62699622029,0.00034214401989
4747.006,0.77759191629,0.023848410856,-0.62831681367,0.00021606271043
4747.0555,0.77710506469,0.023947872598,-0.62891510832,-0.000066090908585
4747.105,0.77580404643,0.025716158016,-0.63044964594,-0.000068539074063
4747.1545,0.77220894451,0.026837101502,-0.634801634,0.00003845174922
4747.204,0.76859074157,0.025445428212,-0.63923453187,-0.00012416584125
4747.2535,0.76427302881,0.027468826072,-0.64430751803,0.00015243698284
4747.3025,0.76136108416,0.028124743673,-0.64771769925,0.00028353431951
4747.352,0.75929629396,0.028491738912,-0.65012103113,0.000060606046005
4747.4015,0.75818195793,0.029010413425,-0.65139734795,0.000098279065958
4747.451,0.75710285788,0.02814117461,-0.65268926345,0.00024951317175
4747.5005,0.75721004445,0.028134350581,-0.65256517712,0.00031065187297
4747.55,0.75788758981,0.028139961643,-0.65177778682,0.00051027398832
4747.5995,0.75758770319,0.027737189643,-0.65214327975,0.00081423142563
4747.649,0.75790535304,0.02894623475,-0.65172124025,0.0010081338307
4747.6985,0.75810055259,0.028519963487,-0.65151245953,0.0012957316411
4747.748,0.75768017951,0.030438354182,-0.65191477617,0.00117336866
4747.7975,0.75798953588,0.032823911284,-0.65143961701,0.00093794801057
4747.847,0.75882911342,0.032305990931,-0.65048788526,0.00045903369665
4747.8965,0.7593115611,0.032296882001,-0.649925257,-0.00015782069745
4747.946,0.75993611077,0.030411627188,-0.64928560767,-0.00066344312967
4747.995,0.76054860383,0.027816226652,-0.64868419179,-0.00094766988259
4748.0445,0.76101098622,0.026631614694,-0.64819130106,-0.001035946516
4748.094,0.761937786,0.027983122089,-0.64704428838,-0.0012016711268
4748.1435,0.76260159394,0.028926255403,-0.64622024769,-0.0012133203328
4748.193,0.76282415636,0.030713618791,-0.64587513027,-0.0011385056859
4748.2425,0.76321799586,0.02978917089,-0.64545275383,-0.001280104491
4748.292,0.7633672063,0.028700969693,-0.64532575803,-0.0011952877603
4748.3415,0.76342405137,0.029248585005,-0.64523398035,-0.001161316767
4748.391,0.76398451199,0.026976217812,-0.64466880606,-0.0014420816939
4748.4405,0.76373944047,0.025183081068,-0.64503096932,-0.0017111727275
4748.49,0.76517591169,0.020710549924,-0.64348478168,-0.0020574341566
4748.5395,0.7678914269,0.021077398665,-0.64023044515,-0.0018646341666
4748.589,0.76885996214,0.015802263675,-0.63921949263,-0.0017570790433
4748.6385,0.77090750161,0.015191274652,-0.63676481431,-0.0011918044864
4748.6875,0.7723844999,0.013701412907,-0.63500693308,-0.00080656037168
4748.737,0.77391542667,0.015263625794,-0.6331048335,-0.0004515384729
4748.7865,0.77594112457,0.011343101605,-0.63070319066,-0.0004365053671
4748.836,0.77652476437,0.012203083944,-0.62996855046,-0.000022174075944
4748.8855,0.77507971762,0.0081859679774,-0.63181030764,0.0003955043215
4748.935,0.77539793479,0.01116234997,-0.6313734712,0.00099223448208
4748.9845,0.7750515091,0.013589703821,-0.63175050886,0.0013314452945
4749.034,0.7761439032,0.012472832426,-0.63043113255,0.0012872808679
4749.0835,0.77698120081,0.0090692213139,-0.62945743442,0.001140639519
4749.133,0.77846986231,0.0084342745548,-0.62762452733,0.00099457574512
4749.1825,0.78127133666,0.0083554869267,-0.62413451214,0.0011811460311
4749.232,0.78288855347,0.0075040171225,-0.62211645109,0.00056908690078
4749.2815,0.78562488011,0.0041369351826,-0.61868927738,-0.00010754053661
4749.331,0.78630515106,0.0049459083567,-0.61781853483,-0.000073633483195
4749.3805,0.78664007524,0.0014551150868,-0.61741013159,0.000063881284229
4749.4295,0.78656510995,0.00020937497686,-0.61750731437,-0.000025939239353
4749.479,0.7858685731,0.0014624385217,-0.6183918183,-0.000078360676772
4749.5285,0.78534509447,0.00020034283981,-0.61905778135,-0.000711192053
